N Drinks Volume Price
7772 Water 0.44 29.0
7773 Wine 0.24 17.0
7774 Tonic 1.19 32.9
7775 Soda 0.6 7.4
7776 Vodka 1.3 47.8
7777 Tea 1.71 44.7
7778 Soda 1.26 24.2
7779 Juice 1.51 28.0
7780 Milk 0.97 20.7
7781 Juice 0.62 46.1
7782 Cola 1.42 43.3
7783 Wine 0.73 14.8
7784 Cola 1.88 19.5
7785 Champagne 1.88 0.5
7786 Beer 0.65 11.2
7787 Lemonade 0.55 25.7
7788 Cider 0.91 25.3
7789 Rum 0.78 2.2
7790 Juice 0.89 29.1
7791 Gin 1.19 40.4
7792 Wine 1.81 27.6
7793 Lemonade 1.93 6.3
7794 Coffee 1.58 49.7
7795 Gin 1.29 45.6
7796 Vodka 1.44 32.1
7797 Water 0.67 45.8
7798 Brandy 1.65 37.7
7799 Whiskey 1.74 7.5
7800 Lemonade 0.22 32.3
7801 Tea 0.88 40.3
7802 Champagne 1.59 9.9
7803 Tea 1.28 6.3
7804 Sprite 1.6 40.6
7805 Rum 0.74 20.5
7806 Milk 2.0 35.1
7807 Juice 0.32 14.9
7808 Beer 0.53 49.2
7809 Beer 1.14 43.9
7810 Fanta 0.57 37.2
7811 Tea 1.68 25.3
7812 Water 1.25 39.2
7813 Vodka 1.93 17.4
7814 Cola 0.55 42.4
7815 Gin 0.95 48.3
7816 Sprite 0.22 33.3
7817 Milk 0.66 32.5
7818 Soda 1.91 6.2
7819 Tonic 1.32 4.9
7820 Cider 0.52 20.2
7821 Whiskey 0.95 40.4
7822 Milk 1.46 22.7
7823 Brandy 1.54 49.2
7824 Juice 1.73 48.9
7825 Soda 1.25 22.1
7826 Wine 1.0 6.9
7827 Fanta 1.69 22.0
7828 Gin 0.68 16.2
7829 Vodka 1.96 44.2
7830 Gin 1.02 7.9
7831 Fanta 1.91 13.9
7832 Water 1.94 35.6
7833 Soda 0.64 24.3
7834 Wine 1.29 43.2
7835 Gin 0.29 32.1
7836 Soda 0.98 8.5
7837 Soda 2.0 25.6
7838 Soda 1.15 30.2
7839 Tonic 0.67 41.6
7840 Rum 1.55 35.0
7841 Water 0.53 11.8
7842 Sprite 1.01 21.6
7843 Cola 1.94 8.3
7844 Soda 1.87 43.3
7845 Water 0.83 28.1
7846 Coffee 1.83 1.5
7847 Juice 0.81 19.4
7848 Cider 1.57 20.7
7849 Whiskey 1.52 49.1
7850 Champagne 1.19 25.5
7851 Soda 0.46 5.6
7852 Brandy 1.1 28.5
7853 Cider 1.6 6.2
7854 Sprite 0.79 36.3
7855 Tonic 1.76 34.2
7856 Rum 0.77 9.6
7857 Rum 1.34 37.4
7858 Gin 0.44 17.5
7859 Fanta 1.7 12.7
7860 Wine 1.45 38.5
7861 Sprite 1.66 2.3
7862 Champagne 1.89 4.7
7863 Tonic 0.71 17.0
7864 Whiskey 0.97 14.8
7865 Cola 0.76 32.4
7866 Fanta 1.8 44.6
7867 Soda 1.53 43.0
7868 Soda 1.98 44.1
7869 Soda 0.59 25.6
7870 Vodka 0.83 45.5
7871 Sprite 0.66 1.9
7872 Juice 1.39 39.8
7873 Whiskey 0.73 5.0
7874 Brandy 1.74 12.6
7875 Sprite 1.93 49.0
7876 Tonic 0.58 11.0
7877 Soda 1.77 9.5
7878 Champagne 0.56 33.6
7879 Brandy 1.52 10.3
7880 Sprite 0.46 1.8
7881 Champagne 0.53 45.7
7882 Milk 1.11 17.5
7883 Soda 0.71 30.2
7884 Milk 0.76 40.8
7885 Water 1.76 16.3
7886 Milk 0.6 8.3
7887 Water 0.83 45.0
7888 Tonic 1.77 19.9
7889 Water 0.38 34.6
7890 Vodka 1.93 36.6
7891 Rum 1.79 9.2
7892 Cola 0.98 13.1
7893 Coffee 0.71 24.7
7894 Cola 1.76 19.8
7895 Beer 0.63 30.1
7896 Water 0.5 13.7
7897 Coffee 1.42 1.1
7898 Tonic 0.61 16.4
7899 Beer 0.71 6.7
7900 Sprite 1.66 9.4
7901 Tonic 0.46 13.7
7902 Soda 1.11 35.1
7903 Tonic 1.18 44.4
7904 Vodka 0.77 32.4
7905 Water 1.24 37.9
7906 Juice 1.39 22.8
7907 Champagne 0.8 43.0
7908 Beer 1.84 13.1
7909 Sprite 1.23 43.6
7910 Whiskey 1.27 34.5
7911 Juice 1.28 33.3
7912 Sprite 0.68 0.5
7913 Beer 1.63 34.3
7914 Cola 0.98 46.7
7915 Sprite 1.0 2.0
7916 Coffee 0.23 0.6
7917 Vodka 1.89 32.6
7918 Cider 1.77 38.9
7919 Cider 1.62 15.6
7920 Coffee 1.8 37.1
7921 Cola 0.6 18.6
7922 Fanta 1.4 32.1
7923 Whiskey 0.91 46.7
7924 Rum 1.49 31.5
7925 Tea 0.26 15.2
7926 Rum 1.05 38.4
7927 Juice 0.81 36.4
7928 Fanta 0.27 21.5
7929 Juice 1.62 34.9
7930 Lemonade 1.98 33.7
7931 Brandy 1.56 17.7
7932 Beer 1.84 3.0
7933 Cider 1.16 37.0
7934 Coffee 1.89 20.9
7935 Fanta 1.44 14.6
7936 Beer 0.23 10.8
7937 Sprite 1.41 8.7
7938 Gin 0.57 42.0
7939 Brandy 1.29 27.8
7940 Beer 0.88 40.7
7941 Soda 1.85 9.3
7942 Juice 0.47 43.2
7943 Tea 0.43 37.8
7944 Lemonade 1.44 44.3
7945 Rum 0.78 47.2
7946 Cider 1.19 33.4
7947 Soda 0.36 37.0
7948 Juice 1.96 19.9
7949 Water 0.93 47.4
7950 Gin 1.68 25.6
7951 Lemonade 1.16 11.9
7952 Tonic 1.58 44.2
7953 Vodka 1.43 17.6
7954 Soda 0.51 48.1
7955 Milk 1.93 14.9
7956 Soda 0.92 41.7
7957 Milk 1.03 26.2
7958 Soda 0.26 1.0
7959 Juice 1.22 2.1
7960 Milk 1.6 7.5
7961 Wine 1.94 1.3
7962 Coffee 1.78 10.5
7963 Whiskey 0.83 3.2
7964 Sprite 1.86 42.7
7965 Lemonade 1.87 48.9
7966 Coffee 0.39 17.7
7967 Milk 0.68 42.5
7968 Milk 0.82 48.5
7969 Beer 0.29 24.2
7970 Juice 1.53 41.9
7971 Tea 1.06 19.6
7972 Fanta 1.56 31.8
7973 Milk 0.94 3.2
7974 Tea 1.84 23.7
7975 Cola 1.15 46.9
7976 Rum 0.95 7.7
7977 Milk 1.8 17.5
7978 Tea 1.32 2.4
7979 Tea 0.69 40.1
7980 Brandy 1.74 16.3
7981 Soda 0.42 18.9
7982 Sprite 0.83 47.3
7983 Cider 0.92 48.9
7984 Whiskey 1.02 25.7
7985 Vodka 1.91 29.1
7986 Sprite 0.33 3.3
7987 Milk 0.93 1.0
7988 Coffee 1.33 34.0
7989 Juice 0.79 26.9
7990 Wine 1.75 15.4
7991 Wine 1.2 10.2
7992 Milk 1.32 29.8
7993 Sprite 1.81 33.8
7994 Juice 0.74 16.4
7995 Coffee 1.75 5.8
7996 Tonic 1.84 10.8
7997 Wine 0.4 17.4
7998 Vodka 0.84 37.2
7999 Coffee 0.62 10.9
8000 Rum 1.2 22.4
8001 Sprite 1.65 5.4
8002 Fanta 0.72 23.7
8003 Fanta 1.11 47.5
8004 Tea 1.33 2.1
8005 Milk 0.96 28.3
8006 Vodka 1.23 6.8
8007 Whiskey 1.83 49.3
8008 Tonic 1.68 37.0
8009 Cola 1.38 19.7
8010 Champagne 1.15 13.9
8011 Tea 1.9 37.2
8012 Champagne 1.36 25.6
8013 Lemonade 0.49 12.8
8014 Gin 1.17 41.8
8015 Wine 0.89 13.3
8016 Lemonade 1.29 41.2
8017 Tea 1.9 16.0
8018 Tonic 0.85 36.0
8019 Milk 0.24 10.0
8020 Whiskey 1.54 25.7
8021 Cola 1.61 49.3
8022 Water 0.59 8.9
8023 Whiskey 1.29 38.1
8024 Tonic 0.33 48.2
8025 Vodka 0.95 42.5
8026 Water 0.28 15.3
8027 Beer 0.7 37.5
8028 Tea 1.33 39.3
8029 Lemonade 0.62 1.7
8030 Wine 0.99 28.6
8031 Cola 0.88 32.6
8032 Brandy 1.42 26.7
8033 Wine 1.44 1.8
8034 Whiskey 1.79 27.8
8035 Tonic 1.14 4.2
8036 Cider 0.68 18.4
8037 Whiskey 0.25 48.0
8038 Brandy 0.81 47.5
8039 Gin 0.5 49.3
8040 Beer 1.74 21.2
8041 Soda 0.93 4.7
8042 Soda 0.79 46.5
8043 Wine 0.79 13.2
8044 Cider 1.13 3.8
8045 Cola 1.43 43.5
8046 Whiskey 1.84 21.5
8047 Soda 1.31 23.3
8048 Water 0.2 49.5
8049 Beer 1.96 26.4
8050 Fanta 0.38 5.7
8051 Brandy 1.31 40.7
8052 Coffee 1.38 28.5
8053 Tonic 1.79 12.3
8054 Tonic 1.17 6.0
8055 Gin 1.58 49.7
8056 Fanta 1.8 25.6
8057 Soda 1.62 7.1
8058 Tea 1.94 26.8
8059 Tea 1.77 15.9
8060 Coffee 0.66 3.7
8061 Lemonade 1.79 28.5
8062 Fanta 1.97 5.2
8063 Coffee 1.39 26.7
8064 Lemonade 1.06 47.3
8065 Beer 0.65 15.2
8066 Tea 1.72 46.6
8067 Lemonade 1.44 1.9
8068 Champagne 1.21 28.9
8069 Coffee 1.37 27.9
8070 Tea 1.09 22.8
8071 Beer 0.6 22.6
8072 Whiskey 1.02 47.8
8073 Tonic 0.51 31.9
8074 Sprite 0.24 15.3
8075 Water 1.19 37.9
8076 Tonic 1.56 2.0
8077 Milk 1.79 9.1
8078 Wine 0.96 10.2
8079 Tea 0.97 49.2
8080 Coffee 0.64 12.4
8081 Brandy 1.59 28.9
8082 Sprite 1.01 40.7
8083 Milk 1.81 44.1
8084 Whiskey 1.83 16.9
8085 Wine 0.99 47.1
8086 Whiskey 0.63 1.4
8087 Vodka 1.01 12.6
8088 Cider 0.97 3.2
8089 Gin 0.99 9.1
8090 Coffee 0.2 3.5
8091 Milk 1.06 11.4
8092 Tonic 0.41 28.2
8093 Beer 1.34 15.2
8094 Gin 1.65 36.5
8095 Vodka 0.78 42.2
8096 Wine 2.0 44.1
8097 Whiskey 1.74 47.5
8098 Fanta 0.33 33.9
8099 Fanta 1.74 19.4
8100 Champagne 0.23 19.9
8101 Tonic 1.7 3.2
8102 Brandy 1.56 34.0
8103 Gin 1.02 33.0
8104 Juice 0.72 26.4
8105 Gin 0.65 15.1
8106 Tea 0.22 11.0
8107 Sprite 0.6 45.7
8108 Cola 0.75 46.5
8109 Tonic 1.98 27.7
8110 Sprite 1.01 45.5
8111 Whiskey 1.03 47.0
8112 Gin 0.33 23.2
8113 Milk 1.2 12.2
8114 Beer 0.98 11.5
8115 Water 1.51 47.8
8116 Rum 1.42 26.6
8117 Cola 0.28 37.6
8118 Cola 1.57 29.1
8119 Cola 0.41 20.9
8120 Gin 0.73 25.2
8121 Fanta 1.42 37.9
8122 Rum 1.51 17.6
8123 Vodka 0.38 38.3
8124 Vodka 0.71 24.1
8125 Sprite 1.6 4.5
8126 Cider 0.72 46.1
8127 Vodka 1.36 16.2
8128 Rum 1.57 34.4
8129 Cola 0.44 29.1
8130 Water 1.89 41.9
8131 Water 0.37 41.7
8132 Cola 0.34 30.3
8133 Rum 0.31 17.4
8134 Milk 0.37 20.6
8135 Gin 0.62 49.2
8136 Gin 1.59 21.1
8137 Soda 1.84 33.1
8138 Champagne 0.84 27.2
8139 Champagne 1.89 18.5
8140 Lemonade 1.82 45.9
8141 Rum 1.06 10.2
8142 Gin 0.35 10.3
8143 Milk 0.42 27.2
8144 Tonic 1.89 5.1
8145 Brandy 1.97 13.1
8146 Milk 1.54 23.4
8147 Milk 1.72 1.7
8148 Whiskey 0.23 3.1
8149 Coffee 0.74 26.8
8150 Cola 0.43 19.9
8151 Vodka 1.32 18.4
8152 Whiskey 0.24 7.4
8153 Tea 1.89 50.0
8154 Lemonade 1.59 18.5
8155 Wine 1.08 36.0
8156 Cider 0.92 20.6
8157 Vodka 1.51 49.1
8158 Brandy 1.31 44.0
8159 Lemonade 1.99 7.0
8160 Water 1.78 32.8
8161 Tea 1.93 26.2
8162 Fanta 0.35 10.6
8163 Coffee 0.22 18.2
8164 Lemonade 0.35 5.4
8165 Juice 1.59 2.4
8166 Soda 0.23 16.6
8167 Soda 1.22 20.7
8168 Beer 0.56 2.3
8169 Wine 0.52 10.3
8170 Tea 1.09 14.7
8171 Whiskey 1.69 25.6
8172 Gin 1.05 34.5
8173 Wine 1.11 34.0
8174 Wine 0.95 48.7
8175 Sprite 0.68 18.6
8176 Tea 0.57 29.9
8177 Brandy 1.49 18.7
8178 Vodka 1.09 29.8
8179 Champagne 0.33 34.9
8180 Fanta 1.68 26.3
8181 Coffee 1.82 13.7
8182 Cider 1.65 7.9
8183 Sprite 1.65 31.3
8184 Tea 0.72 12.1
8185 Vodka 0.81 16.8
8186 Whiskey 1.51 49.6
8187 Champagne 1.61 5.8
8188 Coffee 1.1 15.3
8189 Beer 0.53 21.3
8190 Lemonade 1.74 37.6
8191 Milk 1.21 5.3
8192 Beer 0.48 30.5
8193 Milk 1.18 35.2
8194 Brandy 0.29 13.7
8195 Brandy 1.12 40.1
8196 Champagne 1.54 9.2
8197 Fanta 0.44 42.9
8198 Beer 0.41 43.5
8199 Beer 1.54 49.2
8200 Milk 0.85 41.5
8201 Brandy 0.31 31.8
8202 Cider 1.33 17.0
8203 Sprite 0.95 48.3
8204 Juice 0.73 40.8
8205 Cola 1.48 39.8
8206 Cider 0.85 20.0
8207 Tea 1.68 0.9
8208 Brandy 1.23 40.6
8209 Rum 1.38 43.0
8210 Milk 1.04 14.7
8211 Milk 1.58 26.6
8212 Milk 0.53 21.4
8213 Lemonade 1.27 19.3
8214 Coffee 1.01 3.1
8215 Sprite 0.83 22.7
8216 Beer 1.18 30.4
8217 Wine 0.53 39.2
8218 Whiskey 0.46 19.4
8219 Tea 0.76 24.8
8220 Water 1.82 36.9
8221 Soda 1.22 7.8
8222 Fanta 0.8 32.0
8223 Coffee 1.69 41.2
8224 Fanta 0.88 2.3
8225 Whiskey 0.38 16.9
8226 Tea 1.12 5.7
8227 Juice 1.7 15.3
8228 Tea 0.78 7.6
8229 Fanta 1.72 31.8
8230 Wine 1.62 23.5
8231 Lemonade 0.59 6.5
8232 Milk 0.53 22.3
8233 Coffee 1.2 28.5
8234 Gin 0.41 49.6
8235 Fanta 1.83 36.2
8236 Water 0.53 43.2
8237 Coffee 1.22 6.6
8238 Vodka 1.93 1.2
8239 Beer 0.56 20.5
8240 Wine 1.19 32.1
8241 Cola 0.85 43.9
8242 Rum 0.64 48.3
8243 Fanta 1.49 42.7
8244 Rum 0.45 28.6
8245 Milk 0.45 2.2
8246 Beer 1.21 35.9
8247 Soda 0.73 18.4
8248 Cola 0.35 23.6
8249 Beer 1.2 30.7
8250 Cola 1.75 28.3
8251 Soda 0.99 49.3
8252 Beer 1.54 0.9
8253 Milk 0.51 25.4
8254 Vodka 1.26 17.0
8255 Whiskey 1.06 15.4
8256 Cider 1.78 9.4
8257 Beer 1.94 9.5
8258 Tonic 0.67 12.0
8259 Cola 0.99 35.7
8260 Champagne 1.79 43.7
8261 Rum 1.63 17.5
8262 Tonic 1.83 22.5
8263 Champagne 1.9 45.6
8264 Tea 1.69 31.2
8265 Water 0.64 3.6
8266 Coffee 1.02 43.8
8267 Lemonade 0.83 46.4
8268 Tonic 1.47 13.0
8269 Cider 1.95 34.3
8270 Whiskey 0.6 21.8
8271 Fanta 1.65 13.8
8272 Soda 0.61 49.9
8273 Cider 1.11 27.9
8274 Lemonade 0.48 33.8
8275 Juice 0.83 37.6
8276 Tonic 1.93 1.3
8277 Wine 1.59 17.4
8278 Lemonade 0.7 17.6
8279 Cider 1.92 27.2
8280 Gin 1.33 13.3
8281 Tonic 1.0 38.5
8282 Whiskey 1.64 43.6
8283 Tea 2.0 7.1
8284 Whiskey 0.92 24.3
8285 Beer 1.09 41.1
8286 Rum 1.67 42.8
8287 Tonic 0.86 5.5
8288 Milk 1.95 12.7
8289 Tonic 1.39 15.1
8290 Whiskey 1.7 24.2
8291 Cola 1.57 19.4
8292 Fanta 1.86 43.9
8293 Cola 0.52 49.8
8294 Champagne 0.77 18.3
8295 Cider 0.95 24.7
8296 Whiskey 1.98 14.9
8297 Tea 0.88 45.2
8298 Tonic 0.66 47.4
8299 Tea 1.46 27.9
8300 Whiskey 0.32 33.9
8301 Tea 0.98 41.1
8302 Gin 0.76 27.3
8303 Coffee 1.0 30.4
8304 Brandy 0.47 1.5
8305 Rum 0.63 19.3
8306 Brandy 1.14 41.6
8307 Fanta 1.55 24.7
8308 Juice 0.74 47.9
8309 Beer 0.33 31.5
8310 Fanta 0.72 11.6
8311 Gin 0.82 30.8
8312 Brandy 0.7 32.2
8313 Wine 1.3 39.4
8314 Wine 1.26 19.9
8315 Soda 1.31 10.5
8316 Vodka 1.62 17.4
8317 Sprite 1.25 20.5
8318 Cider 1.69 16.9
8319 Cola 0.81 22.4
8320 Rum 0.4 43.4
8321 Cola 1.71 35.6
8322 Water 1.61 28.4
8323 Lemonade 0.74 16.0
8324 Milk 1.44 17.2
8325 Milk 1.74 25.1
8326 Soda 1.19 46.4
8327 Tonic 1.49 49.6
8328 Gin 0.5 25.8
8329 Beer 1.17 46.2
8330 Water 0.69 44.3
8331 Vodka 1.54 5.6
8332 Cola 0.37 31.8
8333 Lemonade 0.82 26.3
8334 Champagne 0.4 25.6
8335 Vodka 0.89 15.1
8336 Coffee 1.03 21.7
8337 Brandy 1.08 41.1
8338 Soda 1.34 49.7
8339 Fanta 0.8 11.7
8340 Vodka 1.96 27.6
8341 Sprite 0.77 17.2
8342 Brandy 0.65 5.3
8343 Beer 1.24 46.0
8344 Fanta 1.57 1.4
8345 Fanta 1.04 22.9
8346 Coffee 1.62 27.1
8347 Sprite 1.04 21.4
8348 Tonic 1.1 40.4
8349 Fanta 0.58 24.3
8350 Beer 1.28 8.8
8351 Lemonade 0.52 24.3
8352 Brandy 0.22 38.4
8353 Brandy 1.68 3.1
8354 Champagne 1.16 3.0
8355 Coffee 1.35 45.8
8356 Beer 0.86 27.3
8357 Soda 0.62 26.1
8358 Water 1.06 32.2
8359 Water 1.46 24.6
8360 Milk 0.36 2.7
8361 Brandy 1.92 49.1
8362 Coffee 0.6 2.6
8363 Lemonade 0.43 46.9
8364 Lemonade 0.75 6.1
8365 Water 1.56 19.0
8366 Water 0.33 48.3
8367 Champagne 1.4 17.9
8368 Water 1.16 17.5
8369 Lemonade 1.52 9.0
8370 Coffee 1.42 10.0
8371 Rum 1.76 8.7
8372 Wine 1.74 34.1
8373 Gin 0.69 16.5
8374 Brandy 0.78 6.3
8375 Whiskey 1.0 49.9
8376 Wine 0.35 11.1
8377 Milk 1.25 23.1
8378 Vodka 1.58 41.7
8379 Brandy 0.95 49.2
8380 Whiskey 1.39 47.9
8381 Water 1.37 24.6
8382 Tonic 0.86 5.1
8383 Juice 1.04 11.6
8384 Brandy 0.33 20.8
8385 Tea 0.83 30.9
8386 Lemonade 2.0 7.5
8387 Champagne 1.01 12.7
8388 Tea 0.89 25.3
8389 Cider 1.53 16.5
8390 Wine 1.61 39.1
8391 Cider 1.09 17.4
8392 Brandy 1.56 22.4
8393 Juice 1.02 48.8
8394 Coffee 1.47 7.9
8395 Tonic 1.97 46.7
8396 Gin 0.98 3.2
8397 Sprite 0.56 28.1
8398 Soda 0.47 37.1
8399 Tea 0.46 18.4
8400 Milk 0.64 43.5
8401 Cider 1.73 4.5
8402 Champagne 0.73 2.4
8403 Milk 1.46 8.2
8404 Beer 1.72 24.2
8405 Soda 1.28 38.3
8406 Beer 1.72 47.1
8407 Champagne 1.45 45.1
8408 Champagne 0.56 31.4
8409 Wine 1.72 20.9
8410 Fanta 1.2 21.8
8411 Brandy 0.35 28.4
8412 Wine 0.29 35.2
8413 Cola 1.62 1.5
8414 Lemonade 1.47 11.3
8415 Beer 0.66 3.2
8416 Water 0.66 26.0
8417 Lemonade 0.48 6.9
8418 Lemonade 1.53 12.1
8419 Soda 0.56 5.1
8420 Milk 0.26 8.9
8421 Soda 1.99 1.1
8422 Champagne 0.64 48.4
8423 Beer 1.54 45.7
8424 Whiskey 0.97 9.0
8425 Coffee 0.5 40.2
8426 Milk 1.05 33.7
8427 Wine 1.82 17.9
8428 Tea 0.92 47.1
8429 Water 1.98 22.0
8430 Rum 1.3 31.8
8431 Water 1.54 18.8
8432 Tea 0.65 15.5
8433 Juice 0.69 27.4
8434 Beer 0.28 38.1
8435 Cider 1.61 4.4
8436 Gin 0.85 35.8
8437 Gin 1.53 33.4
8438 Juice 0.53 38.4
8439 Cider 0.88 23.9
8440 Whiskey 1.61 19.2
8441 Gin 0.82 39.0
8442 Juice 1.18 36.4
8443 Coffee 0.46 32.9
8444 Fanta 0.2 41.4
8445 Coffee 1.91 20.4
8446 Beer 0.29 19.1
8447 Coffee 1.46 17.1
8448 Fanta 1.17 2.1
8449 Brandy 1.44 11.5
8450 Champagne 1.61 4.4
8451 Vodka 1.9 25.0
8452 Soda 0.2 17.1
8453 Champagne 0.76 2.2
8454 Sprite 1.57 33.5
8455 Lemonade 1.81 44.5
8456 Tea 1.91 23.9
8457 Tea 0.25 33.7
8458 Brandy 0.89 33.4
8459 Water 0.7 12.3
8460 Tonic 1.56 8.9
8461 Gin 0.92 18.3
8462 Milk 0.74 20.1
8463 Juice 1.53 47.7
8464 Beer 0.32 22.8
8465 Fanta 1.76 34.8
8466 Lemonade 0.98 24.4
8467 Cider 1.57 47.8
8468 Juice 0.39 47.3
8469 Water 0.21 5.9
8470 Rum 1.37 14.3
8471 Cola 0.8 17.4
8472 Cider 0.64 10.5
8473 Rum 1.42 36.6
8474 Brandy 1.12 8.5
8475 Cider 0.84 20.8
8476 Gin 1.28 12.8
8477 Cola 1.7 26.3
8478 Whiskey 0.49 10.5
8479 Sprite 1.35 32.7
8480 Cider 1.91 10.4
8481 Brandy 0.49 27.8
8482 Milk 1.3 8.9
8483 Beer 1.22 12.7
8484 Sprite 0.96 31.7
8485 Gin 0.81 48.3
8486 Beer 0.69 39.5
8487 Beer 0.58 12.9
8488 Sprite 1.17 9.6
8489 Wine 1.98 40.7
8490 Juice 0.24 1.3
8491 Beer 0.56 7.5
8492 Tonic 0.26 31.8
8493 Brandy 0.61 5.9
8494 Fanta 1.67 38.2
8495 Water 1.07 33.9
8496 Cola 0.73 7.5
8497 Beer 1.13 29.2
8498 Wine 1.68 40.3
8499 Vodka 0.77 9.8
8500 Beer 0.85 6.1
8501 Tea 1.39 49.3
8502 Cola 0.55 13.8
8503 Brandy 1.56 7.1
8504 Wine 1.49 12.0
8505 Wine 0.56 11.5
8506 Tea 1.17 10.0
8507 Milk 1.74 37.0
8508 Beer 1.87 34.8
8509 Tea 0.59 31.0
8510 Brandy 1.32 10.7
8511 Cider 0.27 21.2
8512 Fanta 1.74 17.8
8513 Whiskey 1.62 45.5
8514 Whiskey 0.88 31.8
8515 Cola 0.66 29.4
8516 Brandy 0.39 47.5
8517 Sprite 0.92 46.5
8518 Fanta 0.39 24.1
8519 Cider 0.34 36.5
8520 Cider 0.95 15.2
8521 Fanta 0.42 12.6
8522 Milk 1.62 24.8
8523 Tonic 1.73 21.8
8524 Sprite 1.14 30.1
8525 Lemonade 1.26 18.2
8526 Gin 1.4 33.0
8527 Tea 0.65 33.8
8528 Cola 0.63 36.2
8529 Vodka 0.31 25.5
8530 Milk 1.62 42.0
8531 Soda 0.28 16.6
8532 Cider 0.61 24.2
8533 Cider 1.24 13.5
8534 Tea 1.19 11.9
8535 Cola 0.68 7.0
8536 Tea 0.9 29.6
8537 Juice 0.61 31.0
8538 Tea 1.51 22.8
8539 Lemonade 0.21 33.6
8540 Tonic 1.9 46.2
8541 Fanta 0.35 5.1
8542 Brandy 0.89 12.1
8543 Lemonade 1.26 43.9
8544 Wine 1.56 45.4
8545 Rum 1.23 21.3
8546 Fanta 0.74 17.0
8547 Rum 1.39 27.2
8548 Champagne 1.28 11.1
8549 Champagne 1.51 20.3
8550 Tonic 1.58 24.2
8551 Vodka 0.53 22.6
8552 Tonic 1.03 25.7
8553 Vodka 1.99 49.8
8554 Lemonade 1.66 15.5
8555 Vodka 1.57 35.3
8556 Rum 1.23 16.5
8557 Vodka 1.73 39.9
8558 Water 0.22 24.3
8559 Rum 1.12 4.9
8560 Cola 0.22 38.7
8561 Rum 0.38 22.5
8562 Sprite 1.0 27.2
8563 Milk 1.14 39.2
8564 Cola 0.31 18.9
8565 Juice 0.24 47.9
8566 Cider 1.77 4.2
8567 Rum 1.52 10.9
8568 Brandy 1.91 42.0
8569 Soda 0.73 17.6
8570 Fanta 1.16 35.8
8571 Sprite 1.48 40.8
8572 Fanta 0.9 10.8
8573 Water 0.24 31.6
8574 Soda 1.34 1.1
8575 Sprite 0.62 34.4
8576 Coffee 1.4 36.1
8577 Juice 1.38 47.9
8578 Soda 1.91 24.1
8579 Cider 1.16 12.8
8580 Lemonade 0.84 0.6
8581 Champagne 1.43 36.8
8582 Vodka 0.48 35.6
8583 Sprite 1.67 39.6
8584 Soda 1.23 9.9
8585 Tea 0.63 41.4
8586 Soda 1.71 24.3
8587 Lemonade 1.71 21.2
8588 Juice 1.01 4.6
8589 Cider 1.25 0.6
8590 Lemonade 0.64 16.1
8591 Juice 0.27 22.6
8592 Champagne 0.55 45.3
8593 Lemonade 1.65 12.7
8594 Wine 1.77 40.8
8595 Rum 1.98 17.9
8596 Coffee 0.71 44.2
8597 Milk 1.47 43.4
8598 Beer 0.23 22.1
8599 Beer 0.33 38.1
8600 Tea 0.61 42.1
8601 Cider 0.47 21.5
8602 Juice 0.47 2.3
8603 Coffee 1.87 5.5
8604 Soda 1.63 3.8
8605 Brandy 0.44 41.8
8606 Sprite 1.65 43.9
8607 Brandy 0.98 26.6
8608 Vodka 1.87 19.9
8609 Brandy 1.42 31.2
8610 Rum 0.66 15.2
8611 Juice 1.15 11.2
8612 Champagne 1.84 42.9
8613 Sprite 1.59 48.8
8614 Coffee 1.34 48.8
8615 Gin 0.25 11.8
8616 Champagne 1.85 47.6
8617 Vodka 0.78 49.4
8618 Wine 0.47 38.4
8619 Champagne 0.93 33.3
8620 Fanta 1.54 22.5
8621 Vodka 1.94 35.9
8622 Milk 1.3 19.1
8623 Fanta 1.28 26.2
8624 Wine 1.91 10.4
8625 Sprite 1.85 30.0
8626 Tonic 0.9 36.2
8627 Coffee 0.39 46.5
8628 Sprite 0.89 3.7
8629 Water 0.65 27.0
8630 Beer 1.58 30.6
8631 Brandy 1.99 42.8
8632 Coffee 1.68 21.6
8633 Brandy 1.82 6.8
8634 Champagne 1.98 40.7
8635 Sprite 1.04 41.3
8636 Milk 1.68 36.6
8637 Wine 1.09 3.6
8638 Tonic 0.92 2.9
8639 Milk 0.52 13.5
8640 Champagne 1.86 11.1
8641 Soda 0.53 34.1
8642 Gin 0.31 21.1
8643 Sprite 1.27 40.3
8644 Brandy 1.12 12.6
8645 Cider 1.95 31.9
8646 Soda 0.64 10.9
8647 Milk 0.7 3.2
8648 Beer 1.12 29.6
8649 Water 1.92 46.4
8650 Cola 0.89 0.9
8651 Lemonade 1.05 48.1
8652 Lemonade 1.91 14.0
8653 Tea 0.65 30.5
8654 Champagne 0.33 40.6
8655 Wine 1.08 20.1
8656 Lemonade 0.57 26.6
8657 Beer 1.96 36.8
8658 Champagne 1.58 5.7
8659 Coffee 1.87 29.2
8660 Beer 0.54 31.8
8661 Milk 1.52 9.2
8662 Rum 1.12 14.8
8663 Lemonade 0.7 47.3
8664 Beer 0.8 18.8
8665 Lemonade 1.16 46.6
8666 Rum 0.24 30.2
8667 Rum 0.23 8.2
8668 Gin 1.4 30.1
8669 Sprite 0.96 24.0
8670 Beer 1.74 11.7
8671 Wine 0.71 45.9
8672 Water 0.48 40.5
8673 Rum 0.76 36.3
