N Drinks Volume Price
7432 Vodka 1.02 40.5
7433 Soda 1.52 3.9
7434 Gin 0.59 24.2
7435 Champagne 0.75 31.5
7436 Soda 1.68 11.3
7437 Juice 0.75 41.1
7438 Beer 1.55 19.4
7439 Brandy 1.72 31.1
7440 Champagne 0.58 2.6
7441 Juice 1.3 21.5
7442 Water 0.28 5.1
7443 Fanta 1.34 25.7
7444 Tea 1.08 6.3
7445 Water 1.26 14.1
7446 Whiskey 1.16 28.2
7447 Milk 1.14 23.5
7448 Sprite 1.76 22.9
7449 Brandy 1.68 13.8
7450 Tea 1.45 31.0
7451 Juice 1.69 13.8
7452 Champagne 1.18 18.3
7453 Milk 1.49 5.0
7454 Wine 0.33 16.5
7455 Soda 1.23 10.5
7456 Gin 0.65 25.6
7457 Coffee 1.87 36.8
7458 Cider 1.11 43.5
7459 Coffee 0.29 18.3
7460 Gin 0.46 19.2
7461 Tea 0.3 33.3
7462 Tea 0.22 20.3
7463 Tonic 1.41 5.4
7464 Tonic 1.01 7.5
7465 Brandy 1.97 45.2
7466 Sprite 0.81 40.5
7467 Milk 0.91 19.9
7468 Cider 1.51 3.8
7469 Fanta 0.96 28.9
7470 Brandy 0.28 44.1
7471 Vodka 0.2 10.0
7472 Sprite 0.51 20.7
7473 Milk 0.98 46.5
7474 Tea 1.04 18.0
7475 Lemonade 1.31 13.3
7476 Whiskey 1.93 21.9
7477 Vodka 0.92 24.2
7478 Wine 1.45 29.5
7479 Coffee 0.9 24.6
7480 Coffee 1.03 49.5
7481 Cider 1.44 43.7
7482 Gin 0.96 21.0
7483 Water 1.51 10.3
7484 Coffee 0.78 38.9
7485 Sprite 1.37 31.8
7486 Champagne 1.39 9.6
7487 Tea 0.78 17.7
7488 Brandy 0.94 25.2
7489 Soda 1.04 13.7
7490 Cola 1.76 20.2
7491 Cola 1.19 3.7
7492 Rum 0.93 18.5
7493 Juice 1.72 49.4
7494 Rum 0.5 6.6
7495 Whiskey 0.77 8.6
7496 Cider 1.67 32.6
7497 Champagne 0.3 13.1
7498 Wine 0.64 17.3
7499 Cider 0.59 48.6
7500 Wine 1.46 5.7
7501 Lemonade 0.4 42.7
7502 Rum 1.39 26.5
7503 Coffee 0.73 17.8
7504 Tea 0.45 2.7
7505 Rum 0.67 29.1
7506 Whiskey 1.5 48.3
7507 Milk 0.35 21.7
7508 Fanta 0.22 18.4
7509 Rum 0.61 46.5
7510 Whiskey 1.4 32.4
7511 Champagne 0.87 14.7
7512 Milk 0.67 4.0
7513 Milk 1.63 22.7
7514 Fanta 0.99 45.6
7515 Soda 1.88 2.1
7516 Rum 1.86 39.9
7517 Rum 1.73 14.8
7518 Champagne 1.49 19.3
7519 Coffee 1.5 23.2
7520 Brandy 1.23 16.3
7521 Coffee 1.98 6.7
7522 Gin 1.39 10.9
7523 Water 0.27 38.1
7524 Whiskey 0.52 24.9
7525 Vodka 0.47 28.4
7526 Vodka 0.59 24.9
7527 Brandy 1.44 19.8
7528 Water 0.83 21.7
7529 Cola 1.46 8.3
7530 Lemonade 0.31 13.2
7531 Whiskey 0.74 26.4
7532 Cola 1.9 20.5
7533 Water 0.82 21.3
7534 Wine 1.24 4.6
7535 Brandy 0.32 25.6
7536 Cola 1.95 16.2
7537 Beer 0.27 36.2
7538 Wine 1.51 40.4
7539 Fanta 0.27 6.3
7540 Juice 1.85 46.1
7541 Juice 0.37 42.6
7542 Whiskey 1.78 3.3
7543 Sprite 0.45 16.9
7544 Rum 0.9 11.2
7545 Cider 1.13 17.3
7546 Whiskey 1.83 7.4
7547 Milk 1.84 43.9
7548 Gin 0.85 4.0
7549 Beer 1.39 43.9
7550 Tea 1.78 30.1
7551 Gin 1.98 30.6
7552 Cola 0.24 1.7
7553 Soda 0.37 2.7
7554 Cola 1.69 20.6
7555 Rum 0.94 7.4
7556 Rum 1.57 19.6
7557 Cider 0.42 46.2
7558 Vodka 1.08 21.4
7559 Cider 1.98 7.0
7560 Gin 1.25 23.9
7561 Cider 0.29 3.5
7562 Rum 1.71 15.0
7563 Coffee 0.33 9.4
7564 Vodka 1.28 20.7
7565 Cola 1.93 29.1
7566 Sprite 1.25 44.6
7567 Fanta 0.84 44.1
7568 Brandy 0.66 44.3
7569 Vodka 1.51 17.7
7570 Tea 0.77 34.2
7571 Juice 1.39 46.3
7572 Gin 1.49 38.1
7573 Tea 1.89 27.3
7574 Rum 0.26 13.5
7575 Cider 0.59 48.4
7576 Cider 0.58 28.0
7577 Beer 1.69 14.6
7578 Cider 0.55 48.6
7579 Tea 1.06 18.2
7580 Vodka 0.32 4.8
7581 Lemonade 1.11 29.8
7582 Rum 0.57 46.4
7583 Water 0.28 6.2
7584 Gin 1.52 11.9
7585 Champagne 0.63 13.5
7586 Cider 0.62 41.5
7587 Water 1.02 11.2
7588 Coffee 1.41 0.9
7589 Vodka 1.42 38.6
7590 Tonic 0.6 11.4
7591 Brandy 1.45 37.8
7592 Cider 1.05 12.7
7593 Tonic 0.73 46.7
7594 Brandy 0.32 22.3
7595 Coffee 0.35 8.0
7596 Whiskey 1.63 43.0
7597 Vodka 0.2 28.5
7598 Sprite 0.65 26.5
7599 Juice 1.07 22.3
7600 Soda 0.9 41.3
7601 Champagne 1.05 30.3
7602 Water 0.99 38.6
7603 Champagne 1.55 40.4
7604 Cola 1.94 30.4
7605 Gin 0.97 14.3
7606 Vodka 1.8 43.1
7607 Sprite 1.86 20.6
7608 Tonic 0.92 27.3
7609 Brandy 1.95 30.9
7610 Cider 0.43 25.1
7611 Lemonade 1.28 40.7
7612 Milk 0.36 19.9
7613 Coffee 1.31 49.9
7614 Gin 1.26 8.5
7615 Gin 1.18 27.0
7616 Cider 0.43 13.0
7617 Tea 1.66 40.3
7618 Vodka 1.67 45.2
7619 Whiskey 1.43 48.9
7620 Gin 0.77 8.6
7621 Sprite 1.25 28.7
7622 Coffee 1.56 34.4
7623 Wine 0.41 23.8
7624 Lemonade 0.35 3.7
7625 Brandy 0.5 15.0
7626 Beer 0.55 17.1
7627 Sprite 0.74 38.1
7628 Fanta 0.5 30.5
7629 Wine 1.77 5.6
7630 Wine 0.77 0.5
7631 Wine 1.94 22.0
7632 Lemonade 1.72 36.7
7633 Tonic 0.35 33.3
7634 Water 0.23 19.2
7635 Champagne 1.36 1.5
7636 Milk 0.23 48.0
7637 Lemonade 0.48 44.9
7638 Soda 0.5 43.7
7639 Fanta 1.95 3.7
7640 Brandy 0.7 8.1
7641 Tea 1.73 49.4
7642 Champagne 1.94 0.8
7643 Whiskey 1.66 31.4
7644 Wine 0.31 17.5
7645 Coffee 1.23 40.2
7646 Cider 0.63 32.0
7647 Gin 0.57 46.4
7648 Tonic 0.62 14.3
7649 Water 1.89 21.5
7650 Water 1.16 24.9
7651 Milk 1.95 21.8
7652 Tonic 1.2 8.3
7653 Champagne 0.76 14.0
7654 Vodka 1.46 32.5
7655 Milk 1.05 43.9
7656 Gin 1.5 29.6
7657 Whiskey 0.22 33.6
7658 Rum 1.02 47.3
7659 Sprite 1.69 28.3
7660 Tonic 1.37 11.4
7661 Milk 0.58 1.4
7662 Rum 0.6 38.4
7663 Milk 0.89 11.9
7664 Coffee 0.3 3.7
7665 Vodka 1.05 31.7
7666 Fanta 1.44 11.9
7667 Beer 0.62 39.0
7668 Beer 0.77 30.3
7669 Champagne 1.66 30.4
7670 Lemonade 1.51 14.8
7671 Fanta 1.41 4.5
7672 Coffee 1.54 32.6
7673 Coffee 1.35 36.3
7674 Gin 1.08 35.9
7675 Fanta 0.96 9.5
7676 Sprite 1.4 18.4
7677 Cider 1.07 14.4
7678 Coffee 0.82 40.1
7679 Cola 1.25 0.9
7680 Fanta 1.3 8.6
7681 Water 0.69 12.1
7682 Soda 1.38 8.3
7683 Milk 0.8 26.8
7684 Cola 1.61 18.2
7685 Gin 1.3 36.2
7686 Rum 0.94 34.6
7687 Whiskey 1.5 41.2
7688 Soda 1.08 11.0
7689 Soda 1.38 6.8
7690 Gin 1.52 38.8
7691 Champagne 1.49 25.1
7692 Vodka 1.44 31.8
7693 Tonic 0.27 18.2
7694 Cola 1.47 48.1
7695 Tea 1.61 48.4
7696 Sprite 1.31 27.9
7697 Rum 1.92 29.7
7698 Whiskey 0.82 36.2
7699 Brandy 0.21 36.4
7700 Rum 1.59 40.4
7701 Fanta 0.34 24.5
7702 Wine 1.69 27.7
7703 Soda 1.59 30.4
7704 Juice 0.43 32.1
7705 Tea 0.43 16.3
7706 Soda 1.2 14.6
7707 Brandy 1.82 30.3
7708 Whiskey 0.45 12.6
7709 Rum 0.62 25.9
7710 Juice 1.04 7.5
7711 Milk 1.22 21.9
7712 Water 0.32 27.4
7713 Tonic 1.29 6.8
7714 Sprite 0.51 33.5
7715 Sprite 0.58 10.6
7716 Sprite 0.39 1.7
7717 Water 0.33 22.0
7718 Juice 1.93 43.8
7719 Vodka 1.04 0.9
7720 Soda 1.65 1.0
7721 Champagne 1.27 47.1
7722 Milk 1.37 16.5
7723 Cola 0.62 32.8
7724 Champagne 1.75 24.4
7725 Champagne 1.42 23.2
7726 Fanta 1.36 11.5
7727 Tea 1.83 11.8
7728 Cider 0.38 33.3
7729 Beer 1.36 26.6
7730 Wine 1.77 8.7
7731 Brandy 1.12 30.7
7732 Lemonade 1.75 5.7
7733 Cola 1.39 17.5
7734 Rum 1.71 35.4
7735 Tonic 1.98 13.9
7736 Rum 1.57 41.1
7737 Wine 0.83 13.5
7738 Tea 1.06 20.5
7739 Cider 1.59 4.8
7740 Whiskey 0.84 12.8
7741 Water 1.97 39.1
7742 Milk 0.28 3.9
7743 Champagne 1.21 48.8
7744 Rum 1.96 31.1
7745 Vodka 1.69 13.5
7746 Whiskey 0.9 44.1
7747 Brandy 1.07 8.6
7748 Vodka 0.33 7.0
7749 Cola 0.82 24.2
7750 Fanta 0.99 24.6
7751 Tea 1.46 12.8
7752 Water 0.84 14.9
7753 Gin 1.3 27.3
7754 Coffee 0.61 43.2
7755 Whiskey 0.98 34.0
7756 Tonic 1.17 3.9
7757 Tonic 0.62 15.3
7758 Rum 0.85 43.3
7759 Milk 1.76 13.6
7760 Coffee 0.33 15.9
7761 Beer 0.86 45.8
7762 Sprite 1.12 17.8
7763 Coffee 1.75 36.9
7764 Vodka 0.48 46.4
7765 Vodka 1.27 5.9
7766 Juice 1.64 12.9
7767 Whiskey 1.91 9.1
7768 Coffee 1.93 33.1
7769 Whiskey 0.5 30.2
7770 Tea 1.74 30.9
7771 Cola 1.14 30.5
7772 Tonic 0.31 16.8
7773 Wine 0.67 14.2
7774 Soda 0.66 9.2
7775 Sprite 0.84 27.6
7776 Wine 0.9 3.0
7777 Cider 1.49 44.5
7778 Whiskey 0.73 15.5
7779 Beer 0.26 37.3
7780 Vodka 1.01 16.6
7781 Cider 1.01 1.9
7782 Vodka 0.51 32.8
7783 Milk 0.81 25.2
7784 Soda 0.66 21.6
7785 Wine 1.52 34.2
7786 Brandy 0.25 42.9
7787 Soda 1.32 31.4
7788 Fanta 0.67 39.4
7789 Gin 1.91 47.7
7790 Vodka 1.6 1.4
7791 Vodka 0.94 34.6
7792 Milk 1.97 21.7
7793 Gin 0.89 33.7
7794 Champagne 1.64 42.8
7795 Whiskey 1.03 36.5
7796 Champagne 1.58 45.4
7797 Whiskey 1.52 16.7
7798 Milk 0.67 35.9
7799 Cola 1.2 16.4
7800 Gin 0.67 13.6
7801 Wine 0.88 11.1
7802 Whiskey 0.76 36.9
7803 Gin 1.22 46.9
7804 Cola 0.42 26.6
7805 Sprite 1.08 29.6
7806 Fanta 1.08 24.0
7807 Sprite 1.79 22.2
7808 Vodka 1.08 17.6
7809 Whiskey 1.31 14.8
7810 Beer 0.58 43.3
7811 Rum 0.34 6.2
7812 Milk 1.12 9.4
7813 Soda 1.17 33.7
7814 Vodka 1.81 37.8
7815 Juice 0.28 22.9
7816 Gin 1.19 3.9
7817 Rum 1.22 0.8
7818 Milk 1.77 6.3
7819 Champagne 1.6 24.1
7820 Brandy 1.63 9.8
7821 Vodka 0.33 45.0
7822 Gin 1.32 35.3
7823 Beer 1.57 23.8
7824 Milk 1.14 20.5
7825 Sprite 0.75 5.8
7826 Milk 0.83 1.2
7827 Whiskey 1.85 46.3
7828 Vodka 1.09 15.4
7829 Whiskey 0.22 19.5
7830 Beer 1.26 4.4
7831 Soda 0.72 37.1
7832 Soda 1.1 19.6
7833 Coffee 1.65 14.3
7834 Champagne 0.98 20.3
7835 Sprite 0.71 4.9
7836 Beer 1.69 21.1
7837 Cider 1.25 4.1
7838 Coffee 0.54 24.0
7839 Brandy 1.26 12.9
7840 Whiskey 1.29 44.4
7841 Cider 0.43 2.9
7842 Champagne 0.4 47.2
7843 Tonic 0.71 37.1
7844 Cider 0.75 49.5
7845 Cider 0.55 31.0
7846 Champagne 0.52 28.2
7847 Juice 1.7 10.0
7848 Water 0.21 28.2
7849 Beer 0.77 47.8
7850 Lemonade 1.54 44.7
7851 Rum 1.79 36.7
7852 Beer 1.39 38.9
7853 Coffee 0.37 18.6
7854 Vodka 0.9 18.2
7855 Coffee 0.59 18.4
7856 Beer 0.96 43.6
7857 Champagne 1.32 24.7
7858 Cider 0.8 47.1
7859 Milk 1.45 23.6
7860 Cider 1.77 29.9
7861 Cider 1.02 16.3
7862 Gin 0.55 9.7
7863 Water 0.5 25.7
7864 Water 1.94 5.8
7865 Soda 0.81 9.9
7866 Brandy 0.37 30.8
7867 Water 1.44 34.1
7868 Beer 1.58 4.3
7869 Gin 0.86 23.9
7870 Champagne 1.99 23.6
7871 Whiskey 1.99 25.4
7872 Soda 1.11 0.6
7873 Brandy 0.38 46.6
7874 Soda 1.98 34.9
7875 Cider 0.26 5.8
7876 Juice 0.56 29.2
7877 Juice 0.49 29.9
7878 Cider 1.56 12.7
7879 Tonic 1.16 44.0
7880 Juice 1.47 37.2
7881 Lemonade 0.9 41.9
7882 Whiskey 0.67 3.3
7883 Whiskey 0.91 25.1
7884 Tea 0.8 44.2
7885 Cider 0.47 36.0
7886 Rum 1.21 5.6
7887 Rum 0.64 0.8
7888 Cola 1.36 6.4
7889 Beer 1.74 3.1
7890 Cola 0.84 47.6
7891 Champagne 0.21 17.4
7892 Water 0.81 50.0
7893 Cider 1.02 5.4
7894 Tonic 1.21 34.7
7895 Juice 1.02 34.4
7896 Cider 0.83 5.9
7897 Tea 0.85 45.2
7898 Cider 0.31 31.6
7899 Wine 0.91 9.4
7900 Cider 1.27 2.8
7901 Juice 0.4 29.0
7902 Soda 0.62 38.3
7903 Juice 1.71 24.1
7904 Cola 0.62 2.8
7905 Coffee 1.17 35.3
7906 Soda 0.24 5.4
7907 Tonic 1.75 35.7
7908 Lemonade 1.57 48.9
7909 Vodka 1.71 22.3
7910 Cider 1.27 18.0
7911 Fanta 1.92 18.7
7912 Water 0.51 6.2
7913 Milk 1.3 42.7
7914 Wine 0.59 20.0
7915 Whiskey 0.34 10.7
7916 Cider 0.84 15.4
7917 Champagne 0.4 19.1
7918 Milk 0.47 20.0
7919 Champagne 0.49 28.3
7920 Lemonade 0.53 31.0
7921 Soda 1.84 45.8
7922 Vodka 0.72 21.5
7923 Brandy 0.37 1.2
7924 Milk 0.8 39.1
7925 Tea 1.91 21.0
7926 Soda 0.22 37.6
7927 Tea 1.55 19.7
7928 Cider 0.32 3.6
7929 Wine 1.58 14.0
7930 Whiskey 0.42 41.6
7931 Whiskey 1.19 10.2
7932 Champagne 0.53 12.0
7933 Cola 0.34 28.7
7934 Tonic 0.68 31.1
7935 Brandy 1.72 12.6
7936 Water 0.27 31.6
7937 Tonic 0.94 45.2
7938 Brandy 1.27 37.2
7939 Water 1.66 9.2
7940 Gin 1.62 38.8
7941 Rum 1.09 30.5
7942 Lemonade 1.12 29.6
7943 Gin 1.46 10.4
7944 Coffee 1.54 7.3
7945 Beer 0.88 46.8
7946 Soda 0.87 32.4
7947 Wine 1.35 31.4
7948 Coffee 0.31 9.7
7949 Tonic 0.99 34.2
7950 Milk 0.75 46.5
7951 Lemonade 1.41 38.0
7952 Lemonade 0.86 9.9
7953 Lemonade 0.93 39.8
7954 Soda 1.87 35.7
7955 Water 1.22 26.4
7956 Water 1.73 9.0
7957 Tea 1.51 25.8
7958 Champagne 0.4 31.5
7959 Coffee 0.65 8.9
7960 Soda 1.23 48.3
7961 Cider 0.31 4.6
7962 Cola 1.47 24.4
7963 Milk 0.22 2.6
7964 Cider 1.1 24.6
7965 Cola 1.52 44.2
7966 Tea 1.41 43.4
7967 Vodka 0.62 44.8
7968 Tea 0.8 41.4
7969 Soda 0.25 15.6
7970 Whiskey 1.73 4.5
7971 Sprite 1.72 49.1
7972 Rum 1.19 28.8
7973 Rum 1.98 45.7
7974 Cider 1.88 10.3
7975 Coffee 0.71 46.2
7976 Gin 0.56 8.1
7977 Cider 0.74 34.0
7978 Tonic 1.78 16.7
7979 Coffee 1.59 26.9
7980 Cider 1.68 22.2
7981 Fanta 0.28 21.1
7982 Champagne 1.85 27.8
7983 Milk 1.92 20.5
7984 Sprite 0.78 2.0
7985 Cider 0.72 24.6
7986 Juice 0.69 38.9
7987 Cola 0.41 42.2
7988 Fanta 1.62 17.2
7989 Sprite 1.94 30.2
7990 Gin 0.97 15.2
7991 Whiskey 1.63 27.0
7992 Coffee 1.29 30.0
7993 Water 1.0 3.5
7994 Milk 1.08 28.2
7995 Vodka 0.76 2.3
7996 Fanta 1.5 19.1
7997 Milk 1.79 46.3
7998 Vodka 1.08 10.7
7999 Cider 1.81 14.7
8000 Whiskey 1.24 33.7
8001 Tonic 1.7 27.6
8002 Champagne 1.18 40.1
8003 Cola 0.47 2.2
8004 Milk 1.88 34.5
8005 Vodka 1.94 14.8
8006 Sprite 0.29 15.7
8007 Lemonade 1.39 2.7
8008 Champagne 1.67 9.5
8009 Gin 1.67 20.5
8010 Cider 0.72 37.4
8011 Champagne 0.98 48.9
8012 Milk 1.08 16.4
8013 Wine 0.31 6.7
8014 Sprite 0.67 23.3
8015 Wine 1.82 30.8
8016 Sprite 0.66 3.6
8017 Champagne 0.42 17.0
8018 Lemonade 0.62 40.3
8019 Milk 0.94 19.6
8020 Brandy 1.04 41.9
8021 Water 1.43 45.0
8022 Tea 1.84 3.6
8023 Juice 0.48 5.6
8024 Vodka 1.38 3.3
8025 Juice 1.16 1.0
8026 Beer 1.99 15.9
8027 Brandy 0.61 1.1
8028 Rum 0.72 36.0
8029 Vodka 1.26 35.0
8030 Cola 1.41 5.9
8031 Rum 1.33 33.0
8032 Cider 0.32 30.6
8033 Sprite 0.81 8.1
8034 Cider 1.67 30.2
8035 Gin 0.68 5.7
8036 Beer 0.93 46.7
8037 Tonic 0.24 4.8
8038 Tea 0.33 37.8
8039 Vodka 1.21 10.0
8040 Tonic 1.91 13.2
8041 Milk 0.28 45.3
8042 Water 1.63 9.6
8043 Cola 1.23 46.1
8044 Cider 1.03 48.7
8045 Lemonade 0.8 7.9
8046 Tea 0.34 38.2
8047 Wine 1.98 10.6
8048 Tea 1.05 23.3
8049 Beer 1.34 16.3
8050 Champagne 2.0 17.9
8051 Wine 0.51 29.1
8052 Coffee 0.73 40.9
8053 Gin 1.07 24.5
8054 Juice 0.54 11.3
8055 Milk 1.99 15.6
8056 Beer 0.62 9.7
8057 Sprite 1.94 20.3
8058 Gin 1.1 47.6
8059 Milk 1.27 35.7
8060 Gin 1.84 39.7
8061 Gin 1.79 39.1
8062 Beer 1.58 9.5
8063 Beer 1.59 23.3
8064 Cola 1.96 26.3
8065 Champagne 0.27 17.1
8066 Water 0.88 32.0
8067 Gin 1.7 25.1
8068 Milk 0.37 27.6
8069 Wine 1.58 27.2
8070 Coffee 0.83 20.9
8071 Tonic 0.81 30.8
8072 Fanta 1.04 37.8
8073 Milk 1.75 43.9
8074 Water 0.67 43.1
8075 Lemonade 1.48 8.2
8076 Cider 0.33 36.2
8077 Water 1.54 0.9
8078 Lemonade 1.7 41.5
8079 Coffee 1.47 49.8
8080 Cider 0.42 28.6
8081 Tonic 1.46 34.4
8082 Champagne 1.08 3.7
8083 Vodka 0.41 2.7
8084 Brandy 1.84 6.1
8085 Lemonade 0.28 25.6
8086 Whiskey 1.12 1.7
8087 Cider 1.8 8.1
8088 Lemonade 1.49 2.9
8089 Tea 1.02 7.7
8090 Water 1.64 10.2
8091 Vodka 1.37 37.3
8092 Gin 1.87 42.1
8093 Beer 1.48 3.1
8094 Sprite 1.24 12.3
8095 Juice 1.36 12.8
8096 Vodka 0.63 5.7
8097 Tonic 1.42 18.9
8098 Cider 0.37 6.9
8099 Juice 0.56 19.5
8100 Wine 1.5 2.0
8101 Beer 0.96 4.4
8102 Sprite 1.17 26.1
8103 Champagne 0.43 35.5
8104 Sprite 2.0 47.3
8105 Beer 0.63 33.0
8106 Rum 1.62 7.9
8107 Cider 1.18 31.3
8108 Cider 0.84 13.2
8109 Cola 1.74 34.6
8110 Water 1.41 18.0
8111 Water 1.81 44.7
8112 Whiskey 1.63 39.0
8113 Champagne 1.33 28.1
8114 Water 0.34 13.4
8115 Lemonade 1.72 17.1
8116 Coffee 1.54 6.5
8117 Rum 1.09 24.0
8118 Champagne 1.26 35.0
8119 Tonic 1.52 45.8
8120 Beer 0.94 47.2
8121 Brandy 0.92 36.5
8122 Gin 1.06 28.7
8123 Tonic 1.14 4.0
8124 Champagne 1.24 39.6
8125 Coffee 0.78 26.0
8126 Lemonade 1.08 4.0
8127 Cider 0.77 2.4
8128 Beer 0.67 47.9
8129 Lemonade 0.99 5.3
8130 Coffee 1.35 25.6
8131 Water 0.94 50.0
8132 Wine 0.57 28.4
8133 Lemonade 1.03 34.9
8134 Beer 0.42 5.8
8135 Cider 0.41 36.3
8136 Coffee 1.83 49.1
8137 Coffee 0.89 38.4
8138 Coffee 1.07 8.3
8139 Fanta 1.25 33.7
8140 Brandy 0.73 35.1
8141 Fanta 1.13 44.0
8142 Tonic 1.93 43.1
8143 Lemonade 1.91 18.5
8144 Sprite 0.66 33.9
8145 Brandy 1.02 43.9
8146 Juice 0.66 18.0
8147 Beer 1.6 39.1
8148 Milk 0.61 13.0
8149 Fanta 0.5 18.5
8150 Lemonade 1.68 37.9
8151 Sprite 0.61 49.4
8152 Milk 0.5 12.3
8153 Wine 0.52 43.5
8154 Whiskey 0.87 13.2
8155 Coffee 1.37 31.3
8156 Fanta 1.71 37.9
8157 Champagne 0.82 20.9
8158 Wine 1.77 39.3
8159 Cola 1.64 2.8
8160 Vodka 1.12 35.0
8161 Cider 1.73 2.2
8162 Coffee 1.52 33.6
8163 Milk 1.02 48.6
8164 Soda 1.67 41.7
8165 Vodka 0.36 23.2
8166 Coffee 0.63 8.3
8167 Whiskey 0.81 6.2
8168 Lemonade 0.63 16.7
8169 Brandy 0.86 35.7
8170 Vodka 0.92 13.9
8171 Lemonade 1.91 6.3
8172 Tea 1.03 41.1
8173 Tonic 1.87 3.5
8174 Soda 1.17 3.7
8175 Whiskey 1.18 2.6
8176 Lemonade 0.75 19.0
8177 Cola 1.09 2.8
8178 Whiskey 0.28 7.2
8179 Milk 1.28 24.4
8180 Sprite 1.76 47.5
8181 Tonic 0.25 3.9
8182 Juice 1.44 47.6
8183 Beer 1.64 33.2
8184 Lemonade 1.68 35.7
8185 Cola 0.91 1.3
8186 Cola 0.2 8.5
8187 Sprite 1.67 3.4
8188 Fanta 1.39 32.2
8189 Water 1.04 21.5
8190 Coffee 1.98 33.8
8191 Cola 1.38 23.0
8192 Milk 0.75 34.0
8193 Wine 0.35 47.2
8194 Sprite 0.85 30.7
8195 Rum 0.56 16.4
8196 Fanta 1.62 21.0
8197 Whiskey 1.04 17.0
8198 Sprite 0.28 25.9
8199 Whiskey 1.23 20.2
8200 Brandy 1.66 23.7
8201 Wine 1.56 19.3
8202 Whiskey 1.43 3.6
8203 Tea 0.22 20.7
8204 Tea 0.21 16.2
8205 Fanta 0.6 27.3
8206 Coffee 1.27 29.3
8207 Cola 0.83 41.2
8208 Milk 0.88 36.4
8209 Tea 0.62 30.3
8210 Beer 1.35 29.9
8211 Cola 1.8 48.2
8212 Fanta 0.62 20.8
8213 Whiskey 1.5 45.9
8214 Brandy 1.92 28.7
8215 Gin 1.83 39.4
8216 Lemonade 0.96 5.6
8217 Cola 1.67 7.1
8218 Tea 0.89 4.0
8219 Cola 1.7 45.4
8220 Sprite 1.32 28.9
8221 Coffee 0.31 12.2
8222 Rum 1.95 19.1
8223 Tonic 0.65 39.3
8224 Soda 1.51 25.9
8225 Fanta 0.69 2.7
8226 Beer 0.71 40.2
8227 Water 1.89 7.9
8228 Gin 0.88 2.8
8229 Vodka 1.88 15.9
8230 Coffee 0.6 37.0
8231 Champagne 1.84 40.1
8232 Vodka 0.53 9.5
8233 Champagne 0.83 17.3
8234 Vodka 1.65 28.1
8235 Champagne 0.8 42.9
8236 Vodka 1.36 1.4
8237 Wine 1.66 32.5
8238 Beer 1.9 20.4
8239 Champagne 1.71 28.2
8240 Vodka 0.99 9.0
8241 Milk 1.41 10.3
8242 Cola 1.14 20.4
8243 Lemonade 1.45 36.4
8244 Cola 1.17 23.0
8245 Beer 0.36 38.4
8246 Water 1.32 30.4
8247 Brandy 0.56 37.0
8248 Lemonade 1.5 26.1
8249 Tonic 1.06 36.2
8250 Tonic 0.81 9.5
8251 Water 0.63 22.0
8252 Cider 1.29 38.8
8253 Coffee 0.85 7.2
8254 Juice 0.92 27.0
8255 Rum 1.54 40.0
8256 Rum 0.35 35.2
8257 Milk 0.93 23.6
8258 Soda 1.87 2.2
8259 Brandy 1.03 7.0
8260 Water 0.68 32.6
8261 Rum 1.81 17.7
8262 Beer 1.78 32.0
8263 Beer 1.01 41.0
8264 Juice 1.23 15.9
8265 Water 1.36 34.3
8266 Wine 1.13 47.7
8267 Sprite 1.73 42.0
8268 Milk 0.85 40.2
8269 Beer 0.29 25.5
8270 Gin 0.87 31.8
8271 Cola 0.21 49.2
8272 Cider 0.39 7.1
8273 Tonic 0.51 29.2
8274 Cola 1.12 34.0
8275 Soda 0.67 40.9
8276 Milk 0.84 35.1
8277 Beer 0.63 49.1
8278 Soda 1.16 5.7
8279 Fanta 1.79 12.5
8280 Tea 0.21 6.3
8281 Fanta 1.82 14.6
8282 Water 0.44 11.8
8283 Cola 1.59 34.0
8284 Cola 1.45 26.4
8285 Cider 1.55 46.6
8286 Wine 0.85 8.8
8287 Sprite 1.18 25.4
8288 Cider 1.66 29.7
8289 Whiskey 0.9 42.5
8290 Beer 0.38 12.2
8291 Fanta 0.45 14.8
8292 Water 1.45 49.5
8293 Vodka 0.5 27.3
8294 Lemonade 0.45 16.1
8295 Wine 0.48 16.7
8296 Lemonade 0.35 3.4
8297 Tea 0.48 14.3
8298 Cider 0.41 40.6
8299 Cider 0.78 17.9
8300 Lemonade 1.72 19.9
8301 Cola 1.57 29.1
8302 Fanta 0.38 15.1
8303 Sprite 1.14 29.4
8304 Tonic 1.37 10.6
8305 Sprite 1.62 45.0
8306 Wine 0.4 3.2
8307 Juice 1.98 0.6
8308 Brandy 1.37 32.8
8309 Whiskey 0.27 21.8
8310 Cider 0.33 38.9
8311 Vodka 1.66 0.7
8312 Rum 1.36 25.8
8313 Vodka 1.55 7.2
8314 Fanta 0.55 10.8
8315 Lemonade 1.02 7.2
8316 Wine 0.52 10.3
8317 Tea 1.31 2.0
8318 Rum 1.07 41.0
8319 Gin 0.79 6.1
8320 Rum 0.76 12.1
8321 Beer 1.17 20.7
8322 Fanta 1.28 30.9
8323 Gin 1.72 1.4
8324 Champagne 1.53 47.6
8325 Tonic 1.51 4.0
8326 Sprite 1.85 26.9
8327 Wine 1.58 35.4
8328 Cider 1.21 48.5
8329 Milk 1.83 6.8
8330 Beer 0.29 16.0
8331 Sprite 0.67 5.5
8332 Juice 0.28 25.2
8333 Whiskey 0.75 17.3
